pk_sighting_id,total_mantas,linked_manta_count,sighting_date,island,sitelocation,photographer,population,is_mprf
"5926","","1","2024-02-17","Oahu","Horeshoe Reef Waikiki","Preston","Oahu","false"
"5952","","1","2024-04-21","Oahu","Electric Beach","Jess Korshnak","Oahu","false"
"5944","","3","2024-07-14","Oahu","Electric Beach","Waylon Helseth","Oahu","false"
"5945","","2","2024-07-14","Oahu","Electric Beach","Ian Bayer","Oahu","false"
"5941","","2","2024-07-30","Oahu","Electric Beach","Kyla Godfrey","Oahu","false"
"5943","","1","2024-08-04","Oahu","Pupukea","Ryan Leong","Oahu","false"
"5951","","1","2024-09-20","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5669","","2","2021-02-05","Kauai","Sheraton Caverns","Natalie Gardner","Kauai","false"
"5676","","1","2022-01-19","Kauai","","Julie Gardner","Kauai","false"
"5939","","1","2024-07-20","Niihau","Lehua/Niihau","Anthony Kuntz","Kauai","false"
"5954","","3","2025-10-24","Hawaii","Two Step","ProofUser","Oahu","false"
"5488","","1","2020-08-24","Oahu","Pupukea","Julieene Aulwes","Oahu","false"
"5964","2","1","2010-01-04","Big Island","Garden Eel Cove","Scott Blain","Big Island","true"
"5305","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5306","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5307","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5308","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5309","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5310","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5859","","1","2025-11-11","","","Tatiana Martinez","","false"
"5262","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5268","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5269","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5270","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5271","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5272","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5274","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5275","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5276","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5277","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5278","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5279","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5280","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5281","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5282","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5283","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5284","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5286","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5287","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5289","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5290","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5291","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5292","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5293","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5294","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5296","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5297","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5298","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5299","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5300","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5301","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5302","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5303","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5972","3","1","2010-01-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5331","","1","2014-04-11","Maui","Wailea Point","Manta Pacific Catalog","Maui Nui","false"
"5973","6","5","2010-01-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5976","3","2","2010-01-16","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"5530","","1","2020-09-18","Oahu","Turtle Canyon","Ryan Leong ","Oahu","false"
"5990","3","1","2010-01-30","Big Island","Keauhou","Julie Klaz","Big Island","true"
"5992","4","2","2010-01-30","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"6006","2","1","2010-02-15","Big Island","Keauhou","Keller Laros","Big Island","true"
"6008","8","2","2010-02-16","Big Island","Garden Eel Cove","Mike Henshaw","Big Island","true"
"10324","8","5","2010-02-17","Big Island","Garden Eel Cove","Michael Mayne","Big Island","true"
"10329","11","10","2010-02-18","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10359","3","1","2010-03-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10360","8","7","2010-03-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10366","7","6","2010-03-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10380","4","2","2010-03-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10381","","1","2010-03-16","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"10382","9","8","2010-03-16","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"7622","3","0","2021-09-23","Big Island","Keauhou","JDL Staff","Big Island","true"
"10387","3","2","2010-03-18","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10388","5","4","2010-03-18","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10390","12","7","2010-03-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10394","2","1","2010-03-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10395","7","6","2010-03-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10398","7","5","2010-03-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7735","7","0","2021-12-27","Big Island","Garden Eel Cove","Kaitlyn McQueeney","Big Island","true"
"10410","15","12","2010-03-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10414","2","1","2010-03-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10419","4","3","2010-03-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10421","13","10","2010-03-30","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10423","15","13","2010-03-31","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10425","3","1","2010-04-01","Big Island","Garden Eel Cove","Bill Greentree","Big Island","true"
"10430","2","1","2010-04-01","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10431","8","6","2010-04-01","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"5639","","1","2020-11-03","Maui","Makena Landing","Maui Dreams","Maui Nui","false"
"10433","7","6","2010-04-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10442","5","4","2010-04-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10456","2","1","2010-04-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10457","4","3","2010-04-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5648","","2","2021-02-25","Oahu","Electric Beach","Diana Kramer","Oahu","false"
"10462","8","6","2010-04-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10468","6","4","2010-04-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10471","12","9","2010-04-15","Big Island","Garden Eel Cove","Janine Maira","Big Island","true"
"10475","9","8","2010-04-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10478","10","6","2010-04-17","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"10480","2","4","2010-04-18","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10482","7","1","2010-04-18","Big Island","Keauhou","Sophia Tang","Big Island","true"
"10481","7","9","2010-04-18","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10487","15","13","2010-04-20","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10502","4","2","2010-04-28","Big Island","Garden Eel Cove","Jeff Leicher","Big Island","true"
"7098","5","4","2020-12-01","Big Island","Keauhou","Holly Bunnell","Big Island","true"
"8006","8","2","2017-03-22","Big Island","Garden Eel Cove","Katie Binx","Big Island","true"
"10515","3","2","2010-05-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10548","5","3","2010-05-18","Big Island","Keauhou","Joshua Lambus","Big Island","true"
"10553","3","1","2010-05-20","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10557","9","7","2010-05-22","Big Island","Keauhou","Michael Mayne","Big Island","true"
"10574","3","2","2010-05-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10578","4","3","2010-05-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10580","3","1","2010-05-31","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10581","4","5","2010-06-02","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"7906","4","1","2022-04-05","Big Island","Keauhou","Nicole Lynn","Big Island","true"
"10601","8","7","2010-06-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10606","2","1","2010-06-19","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10607","9","8","2010-06-19","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10695","8","6","2010-08-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7782","1","0","2021-12-28","Big Island","Kohanaiki","Alex Lichtblau","Big Island","true"
"10615","3","2","2010-06-23","Big Island","Garden Eel Cove","Jeff Leicher","Big Island","true"
"10626","16","9","2010-06-29","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"10624","8","7","2010-06-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10632","16","6","2010-07-04","Big Island","Garden Eel Cove","Steve Nace","Big Island","true"
"10635","8","7","2010-07-06","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"10637","13","11","2010-07-07","Big Island","Garden Eel Cove","Katie Key","Big Island","true"
"10641","11","6","2010-07-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10642","5","1","2010-07-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10643","12","11","2010-07-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10645","11","10","2010-07-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10647","4","1","2010-07-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10648","11","10","2010-07-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10652","5","4","2010-07-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10653","10","6","2010-07-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10654","3","1","2010-07-17","Big Island","Garden Eel Cove","Katie Key","Big Island","true"
"8479","2","0","2013-01-06","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"10655","8","7","2010-07-17","Big Island","Garden Eel Cove","Katie Key","Big Island","true"
"10659","8","6","2010-07-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10662","7","6","2010-07-20","Big Island","Garden Eel Cove","David Maddox","Big Island","true"
"10667","3","2","2010-07-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8017","4","2","2017-03-24","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"5049","","0","2017-12-30","Maui","Palauea","Mark Deakos","Maui Nui","false"
"5043","","0","2018-02-12","Maui","Kam1","Mark Deakos","Maui Nui","false"
"10671","3","1","2010-07-24","Big Island","Garden Eel Cove","Rich Osada","Big Island","true"
"10675","6","3","2010-07-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10677","13","12","2010-07-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10680","5","2","2010-07-29","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"7702","5","0","2021-11-13","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"10681","16","13","2010-07-29","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10684","3","2","2010-07-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5818","","2","2023-01-10","Maui","White Rock Beach","B & A ","Maui Nui","false"
"10689","3","2","2010-08-03","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"10690","7","5","2010-08-03","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"10693","2","1","2010-08-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5150","","0","2018-07-27","Maui","Honolua Bay","Mark Deakos","Maui Nui","false"
"5153","","0","2018-08-30","Maui","Honolua Bay","Mark Deakos","Maui Nui","false"
"10697","6","2","2010-08-06","Big Island","Garden Eel Cove","Rich Osada","Big Island","true"
"10699","3","1","2010-08-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10700","4","3","2010-08-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10702","2","1","2010-08-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10706","5","2","2010-08-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10707","6","4","2010-08-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10708","3","1","2010-08-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10712","3","1","2010-08-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10717","15","7","2010-08-18","Big Island","Garden Eel Cove","Rich Osada","Big Island","true"
"10723","14","11","2010-08-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5220","","0","2020-03-14","Maui","Wailea point","Mark Deakos","Maui Nui","false"
"10724","14","16","2010-08-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5323","","1","2008-04-20","Maui","St. Anthony's Wreck","Manta Pacific Catalog","Maui Nui","false"
"7515","4","3","2021-07-02","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10728","6","3","2010-08-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10729","12","9","2010-08-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10731","12","10","2010-08-28","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10732","3","1","2010-08-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10733","17","16","2010-08-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10735","16","13","2010-08-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10738","12","11","2010-08-31","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10740","10","7","2010-09-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10742","6","5","2010-09-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5105","","1","2018-08-13","Maui","Honolua Bay","Mark Deakos","Maui Nui","false"
"10747","4","2","2010-09-06","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10750","3","2","2010-09-07","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10756","6","5","2010-09-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10757","8","3","2010-09-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5423","","0","2015-06-22","Big Island","Pu'Ukala Point","Mark Deakos","Big Island","false"
"5424","","0","2015-06-23","Big Island","Keahou Bay","Mark Deakos","Big Island","false"
"5457","","0","2015-06-25","Big Island","Keahou Bay","Mark Deakos","Big Island","false"
"10771","3","1","2010-09-18","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10772","5","4","2010-09-18","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10773","2","1","2010-09-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10775","3","1","2010-09-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10776","7","6","2010-09-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5106","","2","2018-08-14","Maui","Honolua Bay","Mark Deakos","Maui Nui","false"
"5406","","1","2020-04-06","Oahu","Kaneohe Bay","Toby Matthews","Oahu","false"
"10782","8","10","2010-09-24","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"10784","3","1","2010-09-25","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10785","15","12","2010-09-25","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10787","20","23","2010-09-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10789","17","15","2010-09-28","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"5014","","8","2018-01-25","Maui","Olowalu","Mark Deakos","Maui Nui","false"
"5016","","2","2018-01-28","Maui","Wailea point","Mark Deakos","Maui Nui","false"
"5017","","3","2018-03-02","Maui","Olowalu","Mark Deakos","Maui Nui","false"
"5021","","1","2018-03-14","Maui","Wailea point","Mark Deakos","Maui Nui","false"
"10793","3","2","2010-10-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10794","19","17","2010-10-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10795","5","1","2010-10-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10796","21","20","2010-10-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5407","","3","2019-10-19","Oahu","Kaneohe Bay","Toby Matthews","Oahu","false"
"10799","3","2","2010-10-05","Big Island","Garden Eel Cove","Janine Maira","Big Island","true"
"10800","22","20","2010-10-05","Big Island","Garden Eel Cove","Janine Maira","Big Island","true"
